"UniqueID","Probability1"
6533,0.00922289615101165
6534,0.190224287797394
6535,0.953512899482795
6536,0.287540940329203
6537,0.276175716950247
6538,0.720020389460693
6539,0.902280373788501
6540,0.0521433699156968
6541,0.0740819126575266
6542,0.0235078614639295
6543,0.0139156451637432
6544,0.915063579931017
6545,0.012087695703132
6546,0.0177663846884282
6547,0.0119989797569886
6548,0.839997012293913
6549,0.74347811686962
6550,0.14756826079035
6551,0.282379038223928
6552,0.0631871853359714
6553,0.118395488877138
6554,0.0506550473401751
6555,0.738900219262975
6556,0.0504872101287017
6557,0.0101699393245911
6558,0.664707979205179
6559,0.0399277180468181
6560,0.748361953493347
6561,0.415841876338944
6562,0.0287220891265597
6563,0.00939562991429305
6564,0.101597076896537
6565,0.0227105270943158
6566,0.147430084582591
6567,0.255384515373203
6568,0.885605533587921
6569,0.781809413135662
6570,0.0440368883115741
6571,0.141592047992333
6572,0.75585143078554
6573,0.763880384168106
6574,0.783076593393349
6575,0.068165215214872
6576,0.539718666783333
6577,0.00971420097665079
6578,0.0184218381691455
6579,0.00922289729124555
6580,0.0243471086395372
6581,0.842820633286786
6582,0.0172101568531222
6583,0.0136887451157688
6584,0.150729744937706
6585,0.0158369229177844
6586,0.146241277744381
6587,0.250835622865399
6588,0.011328968718675
6589,0.00922288232414832
6590,0.0431114434843294
6591,0.855000510564898
6592,0.0393612371011618
6593,0.0128744902007014
6594,0.0578830672219654
6595,0.0390450120858903
6596,0.0316069407010278
6597,0.0276475919392066
6598,0.0201732242770268
6599,0.00975108068817886
6600,0.680470312062759
6601,0.0685310177021321
6602,0.00922288738022112
6603,0.013237553202588
6604,0.00922289403882011
6605,0.162243889260836
6606,0.713507270316827
6607,0.009222884547317
6608,0.85590313216206
6609,0.653685548242595
6610,0.0117172334472249
6611,0.146633310134615
6612,0.193402801023572
6613,0.0496040528939653
6614,0.0181435133009348
6615,0.0344641949312648
6616,0.0726792568739435
6617,0.122159449461125
6618,0.00922288879817302
6619,0.0936698206082552
6620,0.00922288767341929
6621,0.0505418440640695
6622,0.122338141863345
6623,0.0287814587506267
6624,0.0092229170659724
6625,0.0626010828458096
6626,0.0092228809525922
6627,0.0199794765355999
6628,0.00922288769900827
6629,0.0204586108167775
6630,0.00922288641213537
6631,0.0950428981835193
6632,0.383584380777256
6633,0.735778392326342
6634,0.011445780774708
6635,0.574221410195506
